filepath,speaker_id,class_label
C:\STREAMSENSE\data\raw\off\e7ea8b76_nohash_1.wav,2167,7
C:\STREAMSENSE\data\raw\off\e7ea8b76_nohash_2.wav,2167,7
C:\STREAMSENSE\data\raw\stop\e7ea8b76_nohash_0.wav,2167,8
C:\STREAMSENSE\data\raw\stop\e7ea8b76_nohash_1.wav,2167,8
C:\STREAMSENSE\data\raw\stop\e7ea8b76_nohash_2.wav,2167,8
C:\STREAMSENSE\data\raw\stop\e7ea8b76_nohash_3.wav,2167,8
C:\STREAMSENSE\data\raw\stop\e7ea8b76_nohash_4.wav,2167,8
C:\STREAMSENSE\data\raw\go\e7ea8b76_nohash_0.wav,2167,9
C:\STREAMSENSE\data\raw\go\e7ea8b76_nohash_1.wav,2167,9
C:\STREAMSENSE\data\raw\go\e7ea8b76_nohash_2.wav,2167,9
C:\STREAMSENSE\data\raw\go\e7ea8b76_nohash_3.wav,2167,9
C:\STREAMSENSE\data\raw\yes\ff2b842e_nohash_0.wav,2391,0
C:\STREAMSENSE\data\raw\yes\ff2b842e_nohash_1.wav,2391,0
C:\STREAMSENSE\data\raw\yes\ff2b842e_nohash_2.wav,2391,0
C:\STREAMSENSE\data\raw\yes\ff2b842e_nohash_3.wav,2391,0
C:\STREAMSENSE\data\raw\no\ff2b842e_nohash_0.wav,2391,1
C:\STREAMSENSE\data\raw\no\ff2b842e_nohash_1.wav,2391,1
C:\STREAMSENSE\data\raw\no\ff2b842e_nohash_2.wav,2391,1
C:\STREAMSENSE\data\raw\no\ff2b842e_nohash_3.wav,2391,1
C:\STREAMSENSE\data\raw\no\ff2b842e_nohash_4.wav,2391,1
C:\STREAMSENSE\data\raw\up\ff2b842e_nohash_0.wav,2391,2
C:\STREAMSENSE\data\raw\up\ff2b842e_nohash_1.wav,2391,2
C:\STREAMSENSE\data\raw\up\ff2b842e_nohash_2.wav,2391,2
C:\STREAMSENSE\data\raw\up\ff2b842e_nohash_3.wav,2391,2
C:\STREAMSENSE\data\raw\up\ff2b842e_nohash_4.wav,2391,2
C:\STREAMSENSE\data\raw\down\ff2b842e_nohash_0.wav,2391,3
C:\STREAMSENSE\data\raw\down\ff2b842e_nohash_1.wav,2391,3
C:\STREAMSENSE\data\raw\down\ff2b842e_nohash_2.wav,2391,3
C:\STREAMSENSE\data\raw\down\ff2b842e_nohash_3.wav,2391,3
C:\STREAMSENSE\data\raw\down\ff2b842e_nohash_4.wav,2391,3
C:\STREAMSENSE\data\raw\left\ff2b842e_nohash_0.wav,2391,4
C:\STREAMSENSE\data\raw\left\ff2b842e_nohash_1.wav,2391,4
C:\STREAMSENSE\data\raw\left\ff2b842e_nohash_2.wav,2391,4
C:\STREAMSENSE\data\raw\left\ff2b842e_nohash_3.wav,2391,4
C:\STREAMSENSE\data\raw\left\ff2b842e_nohash_4.wav,2391,4
C:\STREAMSENSE\data\raw\right\ff2b842e_nohash_0.wav,2391,5
C:\STREAMSENSE\data\raw\right\ff2b842e_nohash_1.wav,2391,5
C:\STREAMSENSE\data\raw\right\ff2b842e_nohash_2.wav,2391,5
C:\STREAMSENSE\data\raw\right\ff2b842e_nohash_3.wav,2391,5
C:\STREAMSENSE\data\raw\on\ff2b842e_nohash_0.wav,2391,6
C:\STREAMSENSE\data\raw\on\ff2b842e_nohash_1.wav,2391,6
C:\STREAMSENSE\data\raw\on\ff2b842e_nohash_2.wav,2391,6
C:\STREAMSENSE\data\raw\on\ff2b842e_nohash_3.wav,2391,6
C:\STREAMSENSE\data\raw\on\ff2b842e_nohash_4.wav,2391,6
C:\STREAMSENSE\data\raw\off\ff2b842e_nohash_0.wav,2391,7
C:\STREAMSENSE\data\raw\off\ff2b842e_nohash_1.wav,2391,7
C:\STREAMSENSE\data\raw\off\ff2b842e_nohash_2.wav,2391,7
C:\STREAMSENSE\data\raw\off\ff2b842e_nohash_3.wav,2391,7
C:\STREAMSENSE\data\raw\off\ff2b842e_nohash_4.wav,2391,7
C:\STREAMSENSE\data\raw\stop\ff2b842e_nohash_0.wav,2391,8
C:\STREAMSENSE\data\raw\stop\ff2b842e_nohash_1.wav,2391,8
C:\STREAMSENSE\data\raw\stop\ff2b842e_nohash_2.wav,2391,8
C:\STREAMSENSE\data\raw\go\ff2b842e_nohash_0.wav,2391,9
C:\STREAMSENSE\data\raw\go\ff2b842e_nohash_1.wav,2391,9
C:\STREAMSENSE\data\raw\go\ff2b842e_nohash_2.wav,2391,9
C:\STREAMSENSE\data\raw\go\ff2b842e_nohash_3.wav,2391,9
C:\STREAMSENSE\data\raw\go\ff2b842e_nohash_4.wav,2391,9
C:\STREAMSENSE\data\raw\up\34881b10_nohash_0.wav,500,2
C:\STREAMSENSE\data\raw\up\34881b10_nohash_1.wav,500,2
C:\STREAMSENSE\data\raw\up\34881b10_nohash_2.wav,500,2
C:\STREAMSENSE\data\raw\right\34881b10_nohash_0.wav,500,5
C:\STREAMSENSE\data\raw\on\34881b10_nohash_0.wav,500,6
C:\STREAMSENSE\data\raw\off\34881b10_nohash_0.wav,500,7
C:\STREAMSENSE\data\raw\go\34881b10_nohash_0.wav,500,9
C:\STREAMSENSE\data\raw\yes\508e30ee_nohash_0.wav,749,0
C:\STREAMSENSE\data\raw\yes\508e30ee_nohash_1.wav,749,0
C:\STREAMSENSE\data\raw\yes\508e30ee_nohash_2.wav,749,0
C:\STREAMSENSE\data\raw\yes\508e30ee_nohash_3.wav,749,0
C:\STREAMSENSE\data\raw\yes\508e30ee_nohash_4.wav,749,0
C:\STREAMSENSE\data\raw\yes\508e30ee_nohash_5.wav,749,0
C:\STREAMSENSE\data\raw\yes\508e30ee_nohash_6.wav,749,0
C:\STREAMSENSE\data\raw\no\508e30ee_nohash_0.wav,749,1
C:\STREAMSENSE\data\raw\no\508e30ee_nohash_1.wav,749,1
C:\STREAMSENSE\data\raw\no\508e30ee_nohash_2.wav,749,1
C:\STREAMSENSE\data\raw\no\508e30ee_nohash_3.wav,749,1
C:\STREAMSENSE\data\raw\up\508e30ee_nohash_0.wav,749,2
C:\STREAMSENSE\data\raw\up\508e30ee_nohash_1.wav,749,2
C:\STREAMSENSE\data\raw\up\508e30ee_nohash_2.wav,749,2
C:\STREAMSENSE\data\raw\up\508e30ee_nohash_3.wav,749,2
C:\STREAMSENSE\data\raw\down\508e30ee_nohash_0.wav,749,3
C:\STREAMSENSE\data\raw\down\508e30ee_nohash_1.wav,749,3
C:\STREAMSENSE\data\raw\left\508e30ee_nohash_0.wav,749,4
C:\STREAMSENSE\data\raw\left\508e30ee_nohash_1.wav,749,4
C:\STREAMSENSE\data\raw\left\508e30ee_nohash_2.wav,749,4
C:\STREAMSENSE\data\raw\left\508e30ee_nohash_3.wav,749,4
C:\STREAMSENSE\data\raw\right\508e30ee_nohash_0.wav,749,5
C:\STREAMSENSE\data\raw\on\508e30ee_nohash_0.wav,749,6
C:\STREAMSENSE\data\raw\on\508e30ee_nohash_1.wav,749,6
C:\STREAMSENSE\data\raw\on\508e30ee_nohash_2.wav,749,6
C:\STREAMSENSE\data\raw\off\508e30ee_nohash_0.wav,749,7
C:\STREAMSENSE\data\raw\off\508e30ee_nohash_1.wav,749,7
C:\STREAMSENSE\data\raw\off\508e30ee_nohash_2.wav,749,7
C:\STREAMSENSE\data\raw\stop\508e30ee_nohash_0.wav,749,8
C:\STREAMSENSE\data\raw\stop\508e30ee_nohash_1.wav,749,8
C:\STREAMSENSE\data\raw\stop\508e30ee_nohash_2.wav,749,8
C:\STREAMSENSE\data\raw\go\508e30ee_nohash_0.wav,749,9
C:\STREAMSENSE\data\raw\go\508e30ee_nohash_1.wav,749,9
C:\STREAMSENSE\data\raw\go\508e30ee_nohash_2.wav,749,9
C:\STREAMSENSE\data\raw\go\508e30ee_nohash_3.wav,749,9
C:\STREAMSENSE\data\raw\yes\f292725f_nohash_0.wav,2271,0
C:\STREAMSENSE\data\raw\no\f292725f_nohash_0.wav,2271,1
C:\STREAMSENSE\data\raw\up\f292725f_nohash_0.wav,2271,2
C:\STREAMSENSE\data\raw\left\f292725f_nohash_0.wav,2271,4
C:\STREAMSENSE\data\raw\right\f292725f_nohash_0.wav,2271,5
C:\STREAMSENSE\data\raw\right\f292725f_nohash_1.wav,2271,5
C:\STREAMSENSE\data\raw\on\f292725f_nohash_0.wav,2271,6
C:\STREAMSENSE\data\raw\off\f292725f_nohash_0.wav,2271,7
C:\STREAMSENSE\data\raw\stop\f292725f_nohash_0.wav,2271,8
C:\STREAMSENSE\data\raw\go\f292725f_nohash_0.wav,2271,9
C:\STREAMSENSE\data\raw\yes\56abe7dc_nohash_0.wav,808,0
C:\STREAMSENSE\data\raw\yes\56abe7dc_nohash_1.wav,808,0
C:\STREAMSENSE\data\raw\yes\56abe7dc_nohash_2.wav,808,0
C:\STREAMSENSE\data\raw\up\56abe7dc_nohash_0.wav,808,2
C:\STREAMSENSE\data\raw\up\56abe7dc_nohash_1.wav,808,2
C:\STREAMSENSE\data\raw\up\56abe7dc_nohash_2.wav,808,2
C:\STREAMSENSE\data\raw\up\56abe7dc_nohash_3.wav,808,2
C:\STREAMSENSE\data\raw\up\56abe7dc_nohash_4.wav,808,2
C:\STREAMSENSE\data\raw\right\56abe7dc_nohash_0.wav,808,5
C:\STREAMSENSE\data\raw\right\56abe7dc_nohash_1.wav,808,5
C:\STREAMSENSE\data\raw\go\56abe7dc_nohash_0.wav,808,9
C:\STREAMSENSE\data\raw\go\56abe7dc_nohash_1.wav,808,9
C:\STREAMSENSE\data\raw\yes\919d3c0e_nohash_0.wav,1353,0
C:\STREAMSENSE\data\raw\no\919d3c0e_nohash_0.wav,1353,1
C:\STREAMSENSE\data\raw\no\919d3c0e_nohash_1.wav,1353,1
C:\STREAMSENSE\data\raw\left\919d3c0e_nohash_0.wav,1353,4
C:\STREAMSENSE\data\raw\left\919d3c0e_nohash_1.wav,1353,4
C:\STREAMSENSE\data\raw\on\919d3c0e_nohash_0.wav,1353,6
C:\STREAMSENSE\data\raw\off\919d3c0e_nohash_0.wav,1353,7
C:\STREAMSENSE\data\raw\stop\919d3c0e_nohash_0.wav,1353,8
C:\STREAMSENSE\data\raw\go\919d3c0e_nohash_0.wav,1353,9
C:\STREAMSENSE\data\raw\go\919d3c0e_nohash_1.wav,1353,9
C:\STREAMSENSE\data\raw\go\919d3c0e_nohash_2.wav,1353,9
C:\STREAMSENSE\data\raw\yes\e11fbc6e_nohash_0.wav,2112,0
C:\STREAMSENSE\data\raw\yes\e11fbc6e_nohash_1.wav,2112,0
C:\STREAMSENSE\data\raw\yes\e11fbc6e_nohash_2.wav,2112,0
C:\STREAMSENSE\data\raw\yes\e11fbc6e_nohash_3.wav,2112,0
C:\STREAMSENSE\data\raw\yes\e11fbc6e_nohash_4.wav,2112,0
C:\STREAMSENSE\data\raw\no\e11fbc6e_nohash_0.wav,2112,1
C:\STREAMSENSE\data\raw\no\e11fbc6e_nohash_1.wav,2112,1
C:\STREAMSENSE\data\raw\no\e11fbc6e_nohash_2.wav,2112,1
C:\STREAMSENSE\data\raw\no\e11fbc6e_nohash_3.wav,2112,1
C:\STREAMSENSE\data\raw\up\e11fbc6e_nohash_0.wav,2112,2
C:\STREAMSENSE\data\raw\up\e11fbc6e_nohash_1.wav,2112,2
C:\STREAMSENSE\data\raw\up\e11fbc6e_nohash_2.wav,2112,2
C:\STREAMSENSE\data\raw\up\e11fbc6e_nohash_3.wav,2112,2
C:\STREAMSENSE\data\raw\down\e11fbc6e_nohash_0.wav,2112,3
C:\STREAMSENSE\data\raw\down\e11fbc6e_nohash_1.wav,2112,3
C:\STREAMSENSE\data\raw\down\e11fbc6e_nohash_2.wav,2112,3
C:\STREAMSENSE\data\raw\down\e11fbc6e_nohash_3.wav,2112,3
C:\STREAMSENSE\data\raw\down\e11fbc6e_nohash_4.wav,2112,3
C:\STREAMSENSE\data\raw\left\e11fbc6e_nohash_0.wav,2112,4
C:\STREAMSENSE\data\raw\left\e11fbc6e_nohash_1.wav,2112,4
C:\STREAMSENSE\data\raw\left\e11fbc6e_nohash_2.wav,2112,4
C:\STREAMSENSE\data\raw\left\e11fbc6e_nohash_3.wav,2112,4
C:\STREAMSENSE\data\raw\left\e11fbc6e_nohash_4.wav,2112,4
C:\STREAMSENSE\data\raw\right\e11fbc6e_nohash_0.wav,2112,5
C:\STREAMSENSE\data\raw\right\e11fbc6e_nohash_1.wav,2112,5
C:\STREAMSENSE\data\raw\right\e11fbc6e_nohash_2.wav,2112,5
C:\STREAMSENSE\data\raw\right\e11fbc6e_nohash_3.wav,2112,5
C:\STREAMSENSE\data\raw\on\e11fbc6e_nohash_0.wav,2112,6
C:\STREAMSENSE\data\raw\on\e11fbc6e_nohash_1.wav,2112,6
C:\STREAMSENSE\data\raw\on\e11fbc6e_nohash_2.wav,2112,6
C:\STREAMSENSE\data\raw\on\e11fbc6e_nohash_3.wav,2112,6
C:\STREAMSENSE\data\raw\off\e11fbc6e_nohash_0.wav,2112,7
C:\STREAMSENSE\data\raw\off\e11fbc6e_nohash_1.wav,2112,7
C:\STREAMSENSE\data\raw\off\e11fbc6e_nohash_2.wav,2112,7
C:\STREAMSENSE\data\raw\off\e11fbc6e_nohash_3.wav,2112,7
C:\STREAMSENSE\data\raw\off\e11fbc6e_nohash_4.wav,2112,7
C:\STREAMSENSE\data\raw\stop\e11fbc6e_nohash_0.wav,2112,8
C:\STREAMSENSE\data\raw\stop\e11fbc6e_nohash_1.wav,2112,8
C:\STREAMSENSE\data\raw\stop\e11fbc6e_nohash_2.wav,2112,8
C:\STREAMSENSE\data\raw\stop\e11fbc6e_nohash_3.wav,2112,8
C:\STREAMSENSE\data\raw\stop\e11fbc6e_nohash_4.wav,2112,8
C:\STREAMSENSE\data\raw\go\e11fbc6e_nohash_0.wav,2112,9
C:\STREAMSENSE\data\raw\go\e11fbc6e_nohash_1.wav,2112,9
C:\STREAMSENSE\data\raw\go\e11fbc6e_nohash_2.wav,2112,9
C:\STREAMSENSE\data\raw\go\e11fbc6e_nohash_3.wav,2112,9
C:\STREAMSENSE\data\raw\go\e11fbc6e_nohash_4.wav,2112,9
C:\STREAMSENSE\data\raw\no\49f30eed_nohash_0.wav,695,1
C:\STREAMSENSE\data\raw\down\49f30eed_nohash_0.wav,695,3
C:\STREAMSENSE\data\raw\on\49f30eed_nohash_0.wav,695,6
C:\STREAMSENSE\data\raw\off\49f30eed_nohash_0.wav,695,7
C:\STREAMSENSE\data\raw\stop\49f30eed_nohash_0.wav,695,8
C:\STREAMSENSE\data\raw\go\49f30eed_nohash_0.wav,695,9
C:\STREAMSENSE\data\raw\no\53eb0a88_nohash_0.wav,786,1
C:\STREAMSENSE\data\raw\up\53eb0a88_nohash_0.wav,786,2
C:\STREAMSENSE\data\raw\down\53eb0a88_nohash_0.wav,786,3
C:\STREAMSENSE\data\raw\left\53eb0a88_nohash_0.wav,786,4
C:\STREAMSENSE\data\raw\on\53eb0a88_nohash_0.wav,786,6
C:\STREAMSENSE\data\raw\yes\b00dff7e_nohash_0.wav,1651,0
C:\STREAMSENSE\data\raw\no\b00dff7e_nohash_0.wav,1651,1
C:\STREAMSENSE\data\raw\no\b00dff7e_nohash_1.wav,1651,1
C:\STREAMSENSE\data\raw\up\b00dff7e_nohash_0.wav,1651,2
C:\STREAMSENSE\data\raw\up\b00dff7e_nohash_1.wav,1651,2
C:\STREAMSENSE\data\raw\down\b00dff7e_nohash_0.wav,1651,3
C:\STREAMSENSE\data\raw\left\b00dff7e_nohash_0.wav,1651,4
C:\STREAMSENSE\data\raw\right\b00dff7e_nohash_0.wav,1651,5
C:\STREAMSENSE\data\raw\stop\b00dff7e_nohash_0.wav,1651,8
C:\STREAMSENSE\data\raw\yes\f0522ff4_nohash_0.wav,2248,0
C:\STREAMSENSE\data\raw\yes\f0522ff4_nohash_1.wav,2248,0
C:\STREAMSENSE\data\raw\yes\f0522ff4_nohash_2.wav,2248,0
C:\STREAMSENSE\data\raw\yes\f0522ff4_nohash_3.wav,2248,0
C:\STREAMSENSE\data\raw\yes\f0522ff4_nohash_4.wav,2248,0
C:\STREAMSENSE\data\raw\no\f0522ff4_nohash_0.wav,2248,1
C:\STREAMSENSE\data\raw\no\f0522ff4_nohash_1.wav,2248,1
C:\STREAMSENSE\data\raw\no\f0522ff4_nohash_2.wav,2248,1
C:\STREAMSENSE\data\raw\no\f0522ff4_nohash_3.wav,2248,1
C:\STREAMSENSE\data\raw\no\f0522ff4_nohash_4.wav,2248,1
C:\STREAMSENSE\data\raw\up\f0522ff4_nohash_0.wav,2248,2
C:\STREAMSENSE\data\raw\up\f0522ff4_nohash_1.wav,2248,2
C:\STREAMSENSE\data\raw\up\f0522ff4_nohash_2.wav,2248,2
C:\STREAMSENSE\data\raw\up\f0522ff4_nohash_3.wav,2248,2
C:\STREAMSENSE\data\raw\down\f0522ff4_nohash_0.wav,2248,3
C:\STREAMSENSE\data\raw\down\f0522ff4_nohash_1.wav,2248,3
C:\STREAMSENSE\data\raw\down\f0522ff4_nohash_2.wav,2248,3
C:\STREAMSENSE\data\raw\down\f0522ff4_nohash_3.wav,2248,3
C:\STREAMSENSE\data\raw\left\f0522ff4_nohash_0.wav,2248,4
C:\STREAMSENSE\data\raw\left\f0522ff4_nohash_1.wav,2248,4
C:\STREAMSENSE\data\raw\left\f0522ff4_nohash_2.wav,2248,4
C:\STREAMSENSE\data\raw\left\f0522ff4_nohash_3.wav,2248,4
C:\STREAMSENSE\data\raw\left\f0522ff4_nohash_4.wav,2248,4
C:\STREAMSENSE\data\raw\right\f0522ff4_nohash_0.wav,2248,5
C:\STREAMSENSE\data\raw\right\f0522ff4_nohash_1.wav,2248,5
C:\STREAMSENSE\data\raw\right\f0522ff4_nohash_2.wav,2248,5
C:\STREAMSENSE\data\raw\right\f0522ff4_nohash_3.wav,2248,5
C:\STREAMSENSE\data\raw\right\f0522ff4_nohash_4.wav,2248,5
C:\STREAMSENSE\data\raw\on\f0522ff4_nohash_0.wav,2248,6
C:\STREAMSENSE\data\raw\on\f0522ff4_nohash_1.wav,2248,6
C:\STREAMSENSE\data\raw\on\f0522ff4_nohash_2.wav,2248,6
C:\STREAMSENSE\data\raw\on\f0522ff4_nohash_3.wav,2248,6
C:\STREAMSENSE\data\raw\on\f0522ff4_nohash_4.wav,2248,6
C:\STREAMSENSE\data\raw\off\f0522ff4_nohash_0.wav,2248,7
C:\STREAMSENSE\data\raw\off\f0522ff4_nohash_1.wav,2248,7
C:\STREAMSENSE\data\raw\off\f0522ff4_nohash_2.wav,2248,7
C:\STREAMSENSE\data\raw\stop\f0522ff4_nohash_0.wav,2248,8
C:\STREAMSENSE\data\raw\stop\f0522ff4_nohash_1.wav,2248,8
C:\STREAMSENSE\data\raw\stop\f0522ff4_nohash_2.wav,2248,8
C:\STREAMSENSE\data\raw\stop\f0522ff4_nohash_3.wav,2248,8
C:\STREAMSENSE\data\raw\stop\f0522ff4_nohash_4.wav,2248,8
C:\STREAMSENSE\data\raw\go\f0522ff4_nohash_0.wav,2248,9
C:\STREAMSENSE\data\raw\go\f0522ff4_nohash_1.wav,2248,9
C:\STREAMSENSE\data\raw\go\f0522ff4_nohash_2.wav,2248,9
C:\STREAMSENSE\data\raw\go\f0522ff4_nohash_3.wav,2248,9
C:\STREAMSENSE\data\raw\yes\87c62767_nohash_0.wav,1264,0
C:\STREAMSENSE\data\raw\up\87c62767_nohash_0.wav,1264,2
C:\STREAMSENSE\data\raw\up\87c62767_nohash_1.wav,1264,2
C:\STREAMSENSE\data\raw\down\87c62767_nohash_0.wav,1264,3
C:\STREAMSENSE\data\raw\off\87c62767_nohash_0.wav,1264,7
C:\STREAMSENSE\data\raw\stop\87c62767_nohash_0.wav,1264,8
C:\STREAMSENSE\data\raw\go\87c62767_nohash_0.wav,1264,9
C:\STREAMSENSE\data\raw\go\87c62767_nohash_1.wav,1264,9
C:\STREAMSENSE\data\raw\yes\6c0f6493_nohash_0.wav,1015,0
C:\STREAMSENSE\data\raw\yes\6c0f6493_nohash_1.wav,1015,0
C:\STREAMSENSE\data\raw\yes\6c0f6493_nohash_2.wav,1015,0
C:\STREAMSENSE\data\raw\yes\6c0f6493_nohash_3.wav,1015,0
C:\STREAMSENSE\data\raw\yes\6c0f6493_nohash_4.wav,1015,0
C:\STREAMSENSE\data\raw\no\6c0f6493_nohash_0.wav,1015,1
C:\STREAMSENSE\data\raw\no\6c0f6493_nohash_1.wav,1015,1
C:\STREAMSENSE\data\raw\no\6c0f6493_nohash_2.wav,1015,1
C:\STREAMSENSE\data\raw\no\6c0f6493_nohash_3.wav,1015,1
C:\STREAMSENSE\data\raw\up\6c0f6493_nohash_0.wav,1015,2
C:\STREAMSENSE\data\raw\up\6c0f6493_nohash_1.wav,1015,2
C:\STREAMSENSE\data\raw\down\6c0f6493_nohash_0.wav,1015,3
C:\STREAMSENSE\data\raw\down\6c0f6493_nohash_1.wav,1015,3
C:\STREAMSENSE\data\raw\down\6c0f6493_nohash_2.wav,1015,3
C:\STREAMSENSE\data\raw\down\6c0f6493_nohash_3.wav,1015,3
C:\STREAMSENSE\data\raw\down\6c0f6493_nohash_4.wav,1015,3
C:\STREAMSENSE\data\raw\left\6c0f6493_nohash_0.wav,1015,4
C:\STREAMSENSE\data\raw\left\6c0f6493_nohash_1.wav,1015,4
C:\STREAMSENSE\data\raw\left\6c0f6493_nohash_2.wav,1015,4
C:\STREAMSENSE\data\raw\left\6c0f6493_nohash_3.wav,1015,4
C:\STREAMSENSE\data\raw\right\6c0f6493_nohash_0.wav,1015,5
C:\STREAMSENSE\data\raw\right\6c0f6493_nohash_1.wav,1015,5
C:\STREAMSENSE\data\raw\right\6c0f6493_nohash_2.wav,1015,5
C:\STREAMSENSE\data\raw\right\6c0f6493_nohash_3.wav,1015,5
C:\STREAMSENSE\data\raw\on\6c0f6493_nohash_0.wav,1015,6
C:\STREAMSENSE\data\raw\on\6c0f6493_nohash_1.wav,1015,6
C:\STREAMSENSE\data\raw\on\6c0f6493_nohash_2.wav,1015,6
C:\STREAMSENSE\data\raw\off\6c0f6493_nohash_0.wav,1015,7
C:\STREAMSENSE\data\raw\off\6c0f6493_nohash_1.wav,1015,7
C:\STREAMSENSE\data\raw\off\6c0f6493_nohash_2.wav,1015,7
C:\STREAMSENSE\data\raw\off\6c0f6493_nohash_3.wav,1015,7
C:\STREAMSENSE\data\raw\off\6c0f6493_nohash_4.wav,1015,7
C:\STREAMSENSE\data\raw\stop\6c0f6493_nohash_0.wav,1015,8
C:\STREAMSENSE\data\raw\stop\6c0f6493_nohash_1.wav,1015,8
C:\STREAMSENSE\data\raw\stop\6c0f6493_nohash_2.wav,1015,8
C:\STREAMSENSE\data\raw\stop\6c0f6493_nohash_3.wav,1015,8
C:\STREAMSENSE\data\raw\stop\6c0f6493_nohash_4.wav,1015,8
C:\STREAMSENSE\data\raw\go\6c0f6493_nohash_0.wav,1015,9
C:\STREAMSENSE\data\raw\go\6c0f6493_nohash_1.wav,1015,9
C:\STREAMSENSE\data\raw\go\6c0f6493_nohash_2.wav,1015,9
C:\STREAMSENSE\data\raw\no\75b631ff_nohash_0.wav,1106,1
C:\STREAMSENSE\data\raw\no\75b631ff_nohash_1.wav,1106,1
C:\STREAMSENSE\data\raw\up\75b631ff_nohash_0.wav,1106,2
C:\STREAMSENSE\data\raw\up\75b631ff_nohash_1.wav,1106,2
C:\STREAMSENSE\data\raw\up\75b631ff_nohash_2.wav,1106,2
C:\STREAMSENSE\data\raw\down\75b631ff_nohash_0.wav,1106,3
C:\STREAMSENSE\data\raw\off\75b631ff_nohash_0.wav,1106,7
C:\STREAMSENSE\data\raw\off\75b631ff_nohash_1.wav,1106,7
C:\STREAMSENSE\data\raw\up\1970b130_nohash_0.wav,228,2
C:\STREAMSENSE\data\raw\up\1970b130_nohash_1.wav,228,2
C:\STREAMSENSE\data\raw\down\1970b130_nohash_0.wav,228,3
C:\STREAMSENSE\data\raw\down\1970b130_nohash_1.wav,228,3
C:\STREAMSENSE\data\raw\down\1970b130_nohash_2.wav,228,3
C:\STREAMSENSE\data\raw\left\1970b130_nohash_0.wav,228,4
C:\STREAMSENSE\data\raw\right\1970b130_nohash_0.wav,228,5
C:\STREAMSENSE\data\raw\on\1970b130_nohash_0.wav,228,6
C:\STREAMSENSE\data\raw\on\1970b130_nohash_1.wav,228,6
C:\STREAMSENSE\data\raw\stop\1970b130_nohash_0.wav,228,8
C:\STREAMSENSE\data\raw\go\1970b130_nohash_0.wav,228,9
C:\STREAMSENSE\data\raw\no\1890e5c3_nohash_0.wav,213,1
C:\STREAMSENSE\data\raw\no\1890e5c3_nohash_1.wav,213,1
C:\STREAMSENSE\data\raw\up\1890e5c3_nohash_0.wav,213,2
C:\STREAMSENSE\data\raw\up\1890e5c3_nohash_1.wav,213,2
C:\STREAMSENSE\data\raw\up\1890e5c3_nohash_2.wav,213,2
C:\STREAMSENSE\data\raw\up\1890e5c3_nohash_3.wav,213,2
C:\STREAMSENSE\data\raw\left\1890e5c3_nohash_0.wav,213,4
C:\STREAMSENSE\data\raw\left\1890e5c3_nohash_1.wav,213,4
C:\STREAMSENSE\data\raw\stop\1890e5c3_nohash_0.wav,213,8
C:\STREAMSENSE\data\raw\stop\1890e5c3_nohash_1.wav,213,8
C:\STREAMSENSE\data\raw\no\1678e6f1_nohash_0.wav,193,1
C:\STREAMSENSE\data\raw\up\1678e6f1_nohash_0.wav,193,2
C:\STREAMSENSE\data\raw\up\1678e6f1_nohash_1.wav,193,2
C:\STREAMSENSE\data\raw\up\1678e6f1_nohash_2.wav,193,2
C:\STREAMSENSE\data\raw\right\1678e6f1_nohash_0.wav,193,5
C:\STREAMSENSE\data\raw\go\1678e6f1_nohash_0.wav,193,9
C:\STREAMSENSE\data\raw\go\1678e6f1_nohash_1.wav,193,9
C:\STREAMSENSE\data\raw\yes\b9db6e42_nohash_0.wav,1747,0
C:\STREAMSENSE\data\raw\yes\b9db6e42_nohash_1.wav,1747,0
C:\STREAMSENSE\data\raw\up\b9db6e42_nohash_0.wav,1747,2
C:\STREAMSENSE\data\raw\down\b9db6e42_nohash_0.wav,1747,3
C:\STREAMSENSE\data\raw\on\b9db6e42_nohash_0.wav,1747,6
C:\STREAMSENSE\data\raw\on\b9db6e42_nohash_1.wav,1747,6
C:\STREAMSENSE\data\raw\off\b9db6e42_nohash_0.wav,1747,7
C:\STREAMSENSE\data\raw\off\b9db6e42_nohash_1.wav,1747,7
C:\STREAMSENSE\data\raw\no\9d32f10a_nohash_0.wav,1461,1
C:\STREAMSENSE\data\raw\no\9d32f10a_nohash_1.wav,1461,1
C:\STREAMSENSE\data\raw\up\9d32f10a_nohash_0.wav,1461,2
C:\STREAMSENSE\data\raw\up\9d32f10a_nohash_1.wav,1461,2
C:\STREAMSENSE\data\raw\down\9d32f10a_nohash_0.wav,1461,3
C:\STREAMSENSE\data\raw\right\9d32f10a_nohash_0.wav,1461,5
C:\STREAMSENSE\data\raw\right\9d32f10a_nohash_1.wav,1461,5
C:\STREAMSENSE\data\raw\yes\6205088b_nohash_0.wav,909,0
C:\STREAMSENSE\data\raw\yes\6205088b_nohash_1.wav,909,0
C:\STREAMSENSE\data\raw\yes\6205088b_nohash_2.wav,909,0
C:\STREAMSENSE\data\raw\down\6205088b_nohash_0.wav,909,3
C:\STREAMSENSE\data\raw\off\6205088b_nohash_0.wav,909,7
C:\STREAMSENSE\data\raw\off\6205088b_nohash_1.wav,909,7
C:\STREAMSENSE\data\raw\off\6205088b_nohash_2.wav,909,7
C:\STREAMSENSE\data\raw\go\6205088b_nohash_0.wav,909,9
C:\STREAMSENSE\data\raw\go\6205088b_nohash_1.wav,909,9
C:\STREAMSENSE\data\raw\go\6205088b_nohash_2.wav,909,9
